media_viewers	pico_viewers	desvio_viewers	frequencia	crescimento_medio	volatilidade	tempo_horas	quantidade_categorias
-0.24003721198432765	-0.15521967357674585	-0.1211829972598251	-0.03980312495226154	-0.04144226994582152	-0.17540571678515698	-0.03980312495226154	-0.4359432291543438
-0.1943290162280742	-0.15496522858216558	-0.1574016578120973	-0.7061362911383003	-0.009183856089713152	-0.20624335695988016	-0.7061362911383003	-0.4359432291543438
-0.27864203602484783	-0.1810458405266424	-0.1513390395680275	-0.6109458388260091	-0.0504726941839836	-0.17973922151846855	-0.6109458388260091	-0.4359432291543438
-0.20008092801373614	-0.14160686636670183	-0.12272536712835196	-0.4015268437389683	-0.017296750592446994	-0.1790694706305001	-0.4015268437389683	-0.4359432291543438
-0.2013864606229818	-0.1484768812203689	-0.1326811928582814	-0.30633639142667707	-0.055672029351410246	-0.1644039519064181	-0.30633639142667707	1.265450152519908
-0.24792935309205844	-0.16361635839789448	-0.14461269998769996	1.1976727551075248	-0.04631263217966336	-0.1877549012654963	1.1976727551075248	1.265450152519908
-0.2751522065057693	-0.17481193815942597	-0.14464514901427142	-0.5538315674386344	-0.047219634212919866	-0.16219041436348514	-0.5538315674386344	-0.4359432291543438
-0.25913262762903533	-0.16603358584640696	-0.12619201775396952	-0.7061362911383003	-0.4251306694838449	-0.16848388237369147	-0.7061362911383003	-0.4359432291543438
-0.17557854063731435	-0.14618687626914656	-0.1459097072153279	-0.687098200675842	-0.05139022391941183	-0.17323564033051408	-0.687098200675842	-0.4359432291543438
-0.2677110102364978	-0.15827301351170897	-0.14087363707735537	1.6926631071314393	-0.04372280489001932	-0.18796445948376933	1.6926631071314393	0.13118789807040676
-0.21777153325246318	-0.1463140987664367	-0.13653036591357198	1.5593964738942316	-0.049013671489941985	-0.1727706008933268	1.5593964738942316	-0.4359432291543438
-0.21860304957489282	-0.13651796647509662	-0.1179816878032014	-0.23018402957684406	-0.027796602151257288	-0.12674536812533949	-0.23018402957684406	-0.4359432291543438
-0.09151458888896957	-0.061583915571209555	0.023385222410908672	-0.4205649342014266	0.24486993287552627	-0.11671955523496401	-0.4205649342014266	0.6983190252951573
-0.20766815375732314	-0.15280244612823335	-0.13582612416212492	-0.5347934769761761	-0.08442129439482819	-0.17613762429123372	-0.5347934769761761	-0.4359432291543438
-0.04505280082177257	0.019584037699893905	-0.016450309855456445	0.8930633077081928	-0.06824324135865684	-0.05137647457001972	0.8930633077081928	0.6983190252951573
-0.19661776459846547	-0.126212944194596	-0.10086951957059595	1.3880536597321074	-0.035296914754644075	-0.1592307664257975	1.3880536597321074	2.9668435341941595
0.29930507581983123	0.04731854210914242	0.03685674523739432	-0.5728696579010926	0.6954789807191691	-0.04885015164863776	-0.5728696579010926	0.13118789807040676
0.11095298100498337	-0.0006443393692368945	0.005905751229027854	0.8169109458583598	0.0016938458339179352	-0.032091245410313406	0.8169109458583598	0.13118789807040676
-0.26276541401997977	-0.17582971813774703	-0.1515317945226425	-0.687098200675842	-0.11928742434110101	-0.202505535351396	-0.687098200675842	-0.4359432291543438
-0.26993466292029045	-0.1801552830456115	-0.1568922652146517	-0.5728696579010926	-0.053225283390268295	-0.20308708683660914	-0.5728696579010926	-0.4359432291543438
-0.22313587706251606	-0.15890912599815962	-0.14213228812670686	-0.6299839292884674	0.008642435912892502	-0.1802980567303942	-0.6299839292884674	-0.4359432291543438
-0.2679307821696038	-0.17977361555374108	-0.15710441688552462	-0.6299839292884674	-0.06790575915712001	-0.20536356758030505	-0.6299839292884674	-0.4359432291543438
0.15132177918114004	0.10291477342492959	0.1331261430845012	-0.3253744818891353	-0.4202371775615611	-0.020787101733678988	-0.3253744818891353	-0.4359432291543438
-0.23065688013751812	-0.1661608083436971	-0.15359704583970119	-0.7061362911383003	-0.10705369453539125	-0.19980694520386494	-0.7061362911383003	-0.4359432291543438
-0.20244602332034056	-0.1545835610902952	-0.1477348846030177	-0.687098200675842	-0.04404998603598597	-0.1589982679554943	-0.687098200675842	-0.4359432291543438
0.04930648266967229	0.026962942542721493	0.047422841804388355	-0.07787930587717805	0.041993913597506	0.16748614082901725	-0.07787930587717805	1.265450152519908
-0.2188692451294017	-0.15750967852796818	-0.14485340173133882	-0.4015268437389683	-0.05052098522269035	-0.1728412976878456	-0.4015268437389683	-0.4359432291543438
-0.2252976571585527	-0.08333896260782192	-0.08128284029104513	1.3880536597321074	-0.09733166854819889	-0.10666606004928887	1.3880536597321074	-0.4359432291543438
-0.10734196455619119	-0.10356733967695272	-0.07557460703123867	-0.0017269440273450381	0.013570881348907002	-0.14546139895064358	-0.0017269440273450381	-0.4359432291543438
-0.07821924753918988	-0.02786995378932489	-0.013954619789373136	1.0834442123327752	-0.009940581644705506	-0.027533439800143868	1.0834442123327752	-0.4359432291543438
-0.13097599661516376	-0.1187068168544783	-0.08968786407088547	-0.7251743816007586	0.952387306639074	-0.18152861321829583	-0.7251743816007586	-0.4359432291543438
-0.1572357214739474	-0.1199790418273796	-0.10417120796724812	-0.15403166772701105	-0.01858853587785253	-0.1175245118834028	-0.15403166772701105	-0.4359432291543438
-0.10580237266601043	-0.03066884872970777	-0.05264487399116928	0.017311146435113212	-0.027444935702138455	-0.02699860258108952	0.017311146435113212	-0.4359432291543438
1.4258472722616493	0.5917036080136122	0.5286656127915379	-0.3634506628140518	0.8740914358825315	0.5567269816613555	-0.3634506628140518	1.265450152519908
-0.2599315042659328	-0.17455749316484573	-0.14712861546173356	-0.6109458388260091	0.014671917031420883	-0.176449321896886	-0.6109458388260091	-0.4359432291543438
-0.21165871456555754	-0.12379571674608353	-0.09503772133466788	-0.5728696579010926	-0.3541750366107284	-0.16367068253975223	-0.5728696579010926	0.13118789807040676
-0.11540161214908475	-0.12112404430299079	-0.0958970424188684	-0.4586411151263431	-0.17158661926051025	-0.11034080607790604	-0.4586411151263431	0.6983190252951573
0.08027393623575414	0.23204560817441236	0.2625562905933169	0.7978728553959016	-0.17049005933280334	0.0790632088113731	0.7978728553959016	-0.4359432291543438
-0.16588617441038797	-0.12850294914581836	-0.12217302400533228	0.09346350828494622	-0.022885633472108084	-0.15589626335193243	0.09346350828494622	0.13118789807040676
-0.09566719833256553	0.11182034823523875	0.02869092729110961	0.6646062221586938	-0.06722067028800026	0.16322351379116293	0.6646062221586938	1.265450152519908
0.2644418410457122	0.11474646567291176	0.045211473665022886	0.8740252172457346	-0.004830924321635027	-0.0027615413507416707	0.8740252172457346	1.265450152519908
-0.20205247146132158	-0.02952384625409659	0.035147807572362084	-0.30633639142667707	-0.044661672526271456	0.029224157934240214	-0.30633639142667707	-0.4359432291543438
-0.2748098308042418	-0.18244528799683382	-0.15801750901885583	-0.6490220197509255	-0.048331791467984386	-0.20626298270923205	-0.6490220197509255	-0.4359432291543438
-0.28763990972464065	-0.18549862793179697	-0.15331221792274338	-0.7251743816007586	-0.13763801904966566	-0.194096611841629	-0.7251743816007586	-0.4359432291543438
-0.2331481138604748	-0.16895970328407997	-0.15958523120803972	-0.7251743816007586	-0.06790575915712001	-0.21405755083162867	-0.7251743816007586	-0.4359432291543438
0.13668972288428063	0.028616835007493194	0.10227123393576053	-0.7061362911383003	2.435115359091097	0.12228645326959837	-0.7061362911383003	-0.4359432291543438
-0.25967455564003017	-0.16654247583556747	-0.1353811115295526	2.3018820019301036	-0.045885045506842435	-0.19102154549892578	2.3018820019301036	25.652088623184184
-0.17810016225148315	-0.12570405420543548	-0.11701191582971522	0.055387327360029714	-0.08019639003169353	-0.14520758069843387	0.055387327360029714	-0.4359432291543438
-0.21100950096954374	-0.11018290953603953	-0.10148202393072589	6.49026190367092	-0.046655674156021	-0.16966026871827478	6.49026190367092	-0.4359432291543438
1.5251764459223491	2.687312583376647	3.479821401363254	5.252786023611133	-0.10414237655631095	1.720498658419153	5.252786023611133	-0.4359432291543438
-0.02239604781915916	-0.06527336799262336	-0.033480502834261586	-0.687098200675842	-0.3596802150232978	0.11338615521286215	-0.687098200675842	-0.4359432291543438
-0.13039575989994345	-0.11692570189241647	-0.11822350643098696	-0.687098200675842	-0.3780308097318624	-0.13291858315619576	-0.687098200675842	-0.4359432291543438
0.47321096373178284	0.41142932935349685	0.4311815549818344	0.2648063224470705	0.16806929576190385	0.6881535688960085	0.2648063224470705	-0.4359432291543438
4.410011061046499	2.2075565460955637	1.6492301445323185	0.988253760020484	0.3727478694315866	1.995854478891637	0.988253760020484	0.6983190252951573
-0.22284876549273755	-0.15305689112281362	-0.1278947729082708	0.03634923689757147	-0.017223164247750996	-0.15842693789338813	0.03634923689757147	-0.4359432291543438
-0.21083438767664572	-0.1444057613070847	-0.13729559293148308	0.7217204935460685	-0.059530359520903325	-0.18035992784918436	0.7217204935460685	0.13118789807040676
-0.25004225242391753	-0.16565191835453658	-0.14033231819016295	0.07442541782248797	-0.026033038503940686	-0.179296116914491	0.07442541782248797	-0.4359432291543438
0.3155720170455157	0.14159041260112937	0.2707551178753718	-0.6490220197509255	2.2491626660443087	1.0621745466271766	-0.6490220197509255	-0.4359432291543438
-0.010639947415130805	-0.076596170251445	-0.053612799701089266	-0.6680601102133839	0.38572094203859797	0.07677346852318753	-0.6680601102133839	-0.4359432291543438
-0.23098497420983852	-0.15483800608487544	-0.13695294669268687	0.11250159874740447	-0.045885045506842435	-0.1776895469295018	0.11250159874740447	-0.4359432291543438
-0.13339508953150803	-0.10522123214172442	-0.1058038874520101	0.607491950771319	-0.058322670809314026	-0.11595106133209633	0.607491950771319	1.265450152519908
-0.15156809308466626	-0.1332101815455532	-0.1389366271360732	-0.47767920558880134	0.003049873715996611	-0.18669509730009912	-0.47767920558880134	-0.4359432291543438
-0.09355106042665634	-0.04199165098852941	-0.06870083282093381	0.6646062221586938	-0.008988116412821798	-0.07472114767658943	0.6646062221586938	3.53397466141891
-0.27110000988045374	-0.180664173034772	-0.15597446068012977	-0.6299839292884674	-0.0270101480923188	-0.20231321327078117	-0.6299839292884674	-0.4359432291543438
0.12182641282410885	0.017548477743251814	0.00599412204140591	-0.0969173963396363	0.1007099910792911	-0.05327132908255008	-0.0969173963396363	-0.4359432291543438
-0.17777334908184325	-0.1385535264317387	-0.12254352334260392	-0.7061362911383003	-0.46427860486211625	-0.19291809058948564	-0.7061362911383003	-0.4359432291543438
-0.17306418153802644	-0.13537296399948542	-0.13103839088270214	-0.6109458388260091	0.037610160417126684	-0.1380468024859378	-0.6109458388260091	-0.4359432291543438
-0.17712163393069003	-0.1389351939236091	-0.12351517796440437	-0.43960302466388484	-0.08215445622494667	-0.1465333560410405	-0.43960302466388484	0.13118789807040676
-0.18359701233031336	-0.11412680695203359	-0.10635785476048655	0.683644312621152	-0.03429519621722266	-0.16596799057157618	0.683644312621152	0.13118789807040676
-0.2353253726122938	-0.15649189854964715	-0.12658015804082998	-0.34441257235159356	-0.05889728539109737	-0.16218591272591626	-0.34441257235159356	0.13118789807040676
-0.23477782219974566	-0.15623745355506688	-0.1417547579503095	-0.30633639142667707	-0.047414261732556154	-0.17201899130093384	-0.30633639142667707	0.13118789807040676
-0.26197074199696063	-0.17633860812690755	-0.15208613543651517	-0.7061362911383003	0.05198479293883566	-0.21234202360395144	-0.7061362911383003	-0.4359432291543438
-0.14525951255104982	-0.10929235205500862	-0.10189271294395445	0.6646062221586938	-0.03609806166227463	-0.10248191046517495	0.6646062221586938	2.9668435341941595
-0.15605153354836132	-0.12265071427047235	-0.11023392404336647	1.0644061218703171	-0.02088236021642311	-0.15578223367911964	1.0644061218703171	2.9668435341941595
-0.19153390359299624	-0.1413524213721216	-0.12739750888019805	-0.15403166772701105	-0.0247818615919931	-0.17291381022912858	-0.15403166772701105	1.265450152519908
-0.19633214912253744	-0.11781625937344738	-0.07591159662035181	-0.34441257235159356	-0.13863896057922373	-0.13307692674337807	-0.34441257235159356	1.265450152519908
0.03487376116749361	-0.06209280556037008	-0.1350635212207429	0.5123014984590277	-0.04906216339668348	-0.1579018800163946	0.5123014984590277	0.6983190252951573
-0.1957102318871312	-0.1514029986580419	-0.13567292656397484	-0.687098200675842	-0.2404013494176276	-0.14305766792859684	-0.687098200675842	-0.4359432291543438
-0.23066415735384616	-0.123286826756923	-0.08720230420723597	-0.5347934769761761	-0.25385845220390835	-0.07930285768389747	-0.5347934769761761	0.13118789807040676
-0.2582496587145697	-0.17722916560793847	-0.15855021890467355	-0.7251743816007586	-0.023864331856564867	-0.2051860223916288	-0.7251743816007586	-0.4359432291543438
-0.25014526546393856	-0.1740486031756852	-0.15775605049823532	-0.7061362911383003	-0.02631107781770682	-0.20306271990769892	-0.7061362911383003	-0.4359432291543438
-0.148227850790108	-0.07239782784087068	-0.03174436816961623	-0.5347934769761761	-0.5236121944198086	-0.14698196406972416	-0.5347934769761761	-0.4359432291543438
-0.2845621323656461	-0.18613474041824762	-0.1584299544796269	-0.687098200675842	-0.022029272385708402	-0.21158938876458702	-0.687098200675842	-0.4359432291543438
-0.24658185520198792	-0.17290360070007402	-0.15827210469974332	-0.6680601102133839	-0.020928236703194523	-0.21043554580041213	-0.6680601102133839	0.13118789807040676
-0.15322625880512078	-0.05853057563624642	-0.05987064143857887	0.9501775790955675	-0.0632569418309503	-0.09242937544455364	0.9501775790955675	1.265450152519908
-0.13807414931716686	-0.08868230749400742	-0.09028927943916298	-0.3634506628140518	-0.06475994292136608	-0.06439269511013614	-0.3634506628140518	0.6983190252951573
-0.2281822435746078	-0.1584002360089991	-0.13863588732153595	-0.058841215414719795	-0.039536731661717374	-0.18764672696350596	-0.058841215414719795	-0.4359432291543438
-0.24760988329525863	-0.09606121233683501	-0.06423604992516121	-0.4015268437389683	0.09010251949136291	-0.008674272752343991	-0.4015268437389683	-0.4359432291543438
-0.055477949814472204	-0.07990395518098839	-0.0905900616087081	0.07442541782248797	-0.020361036503111617	-0.13016857929237882	0.07442541782248797	0.6983190252951573
-0.14493801490222544	-0.10598456712546521	-0.10955496953615346	1.292863207419816	-0.044865568023033285	-0.14010058842353043	1.292863207419816	-0.4359432291543438
0.7137309315569753	0.19591441894401523	-0.029049929262547097	-0.6109458388260091	-0.7477952931094399	-0.06527935135106468	-0.6109458388260091	-0.4359432291543438
-0.0894631799072411	-0.06578225798178387	-0.046352652899669076	-0.4205649342014266	0.21347002637420454	-0.0031395301358969215	-0.4205649342014266	0.13118789807040676
-0.20680620791224955	-0.09962344226095868	-0.08693722811181413	-0.0969173963396363	0.004238293182836984	-0.09599554184460873	-0.0969173963396363	-0.4359432291543438
0.20330550245608858	0.3059618790999784	0.24740701465354945	1.1786346646450665	0.04083050988068854	0.27615738482929814	1.1786346646450665	-0.4359432291543438
0.09687202945575822	-0.043645543453301114	-0.08263035267421782	-0.43960302466388484	0.19677458334523593	-0.10610908898155803	-0.43960302466388484	0.6983190252951573
-0.2732853579437562	-0.1760841631323273	-0.14927972546680812	-0.02076503448980329	-0.05642487426253085	-0.19326568564476448	-0.02076503448980329	0.6983190252951573
-0.27925170503721697	-0.1826997329914141	-0.15555414102847917	-0.6680601102133839	-0.05175723581358312	-0.19467284727350653	-0.6680601102133839	-0.4359432291543438
-0.24248235667054022	-0.16654247583556747	-0.145255529937957	-0.3634506628140518	-0.05707016990063422	-0.19161996185553692	-0.3634506628140518	-0.4359432291543438
-0.28133298890702885	-0.18359029047244502	-0.1540800053289778	-0.7251743816007586	0.038527690152554916	-0.1970537879882956	-0.7251743816007586	-0.4359432291543438
-0.04113688453093361	-0.05229667326903001	-0.026060461590804742	2.2447677305427285	-0.025118676304998398	-0.09329331405284294	2.2447677305427285	0.13118789807040676
0.1313162263476754	0.008897347927522918	-0.023834481658860655	0.6455681316962355	-0.0010500789756466638	-0.03661270663766244	0.6455681316962355	0.13118789807040676
-0.2012350945233591	-0.11018290953603953	-0.048170279947164385	0.13153968920986273	-0.08477268876158793	-0.13714310389246145	0.13153968920986273	1.265450152519908
-0.2087493401831994	-0.09886010727721789	-0.025872317620606017	-0.6490220197509255	-0.055672029351410246	0.14856098279613322	-0.6490220197509255	-0.4359432291543438
-0.13063362091363628	-0.11692570189241647	-0.02738552189255235	-0.6490220197509255	0.8227097706985506	0.015385679872318488	-0.6490220197509255	-0.4359432291543438
-0.26047810407012584	-0.1711224857380122	-0.1397296842788289	-0.2682602105017606	-0.06310637284872618	-0.18363433109097657	-0.2682602105017606	-0.4359432291543438
-0.2639006597671499	-0.1757024956404569	-0.15040618775306694	-0.687098200675842	-0.011018915560569617	-0.1772222061372579	-0.687098200675842	-0.4359432291543438
-0.07017727993338609	0.022128487645696523	0.015358844122104415	0.7026824030836103	-0.11576029704646781	0.008140684006465731	0.7026824030836103	-0.4359432291543438
0.1402035787683786	0.0992253210035158	0.11425887842310044	-0.38248875327651005	-0.4217052251382463	0.15426798104590764	-0.38248875327651005	0.6983190252951573
-0.27102567831367474	-0.16603358584640696	-0.1290426099821911	-0.6490220197509255	-0.25997531710676325	-0.1745847654369437	-0.6490220197509255	0.6983190252951573
-0.2053976622629829	-0.15432911609571492	-0.14059127913988217	-0.7251743816007586	0.22203363723820133	-0.17783214303496253	-0.7251743816007586	-0.4359432291543438
2.6836345797298424	1.4321354251122165	0.820502595382605	2.644567630254352	0.17592136070237802	0.6013915802348347	2.644567630254352	2.9668435341941595
-0.23638284902208495	-0.12366849424879339	-0.1069221413992984	2.9111008967287675	-0.04356507394783219	-0.17097375606418935	2.9111008967287675	-0.4359432291543438
0.21570282688732115	0.04261130970940758	-0.0682183458722721	0.455187227071653	-0.0750166146066888	-0.055848847692202726	0.455187227071653	2.399712406969409
-0.2663982004109241	-0.17506638315400624	-0.14407522728044278	-0.687098200675842	-0.11561730539938808	-0.15389775260372537	-0.687098200675842	-0.4359432291543438
-0.22066041064160344	-0.15903634849544976	-0.1401984222478195	-0.6680601102133839	-0.15892470891160065	-0.1718764599787811	-0.6680601102133839	-0.4359432291543438
-0.21045466604583163	-0.15242077863636297	-0.131005141301256	-0.5728696579010926	-0.09800073447916602	-0.12666157010908688	-0.5728696579010926	-0.4359432291543438
-0.23988750924843713	-0.1624713559222833	-0.12523572293862523	-0.6490220197509255	0.20612978849077868	-0.16325736826512063	-0.6490220197509255	-0.4359432291543438
-0.19092327898656383	-0.1483496587230788	-0.14266247750529415	-0.6299839292884674	-0.13396790010795273	-0.19907127894094057	-0.6299839292884674	-0.4359432291543438
-0.2878921865573451	-0.18613474041824762	-0.15593410809283378	-0.6490220197509255	-0.037321434642845604	-0.20430632981473346	-0.6490220197509255	0.13118789807040676
-0.26203381120513675	-0.16361635839789448	-0.12936412408286171	-0.6109458388260091	-0.17984438687936433	-0.16821884530818682	-0.6109458388260091	0.6983190252951573
-0.25749282821645625	-0.17557527314316676	-0.15187788120348714	-0.7251743816007586	-0.1302977811662398	-0.1807893191816292	-0.7251743816007586	0.13118789807040676
-0.2521950147296624	-0.16857803579220956	-0.13548564303345048	-0.7251743816007586	0.27341530242218237	-0.15713191000829618	-0.7251743816007586	0.13118789807040676
-0.19480203528939508	-0.153438558614684	-0.14953110108587692	-0.7251743816007586	-0.2073702789422113	-0.20666461046496212	-0.7251743816007586	-0.4359432291543438
-0.2704850851007366	-0.1773563881052286	-0.1512233142697278	-0.5728696579010926	-0.018726165338166765	-0.19452694530903275	-0.5728696579010926	-0.4359432291543438
-0.18168363998876255	-0.030287181237837375	0.07086729458498407	-0.43960302466388484	0.48779342648811985	-0.006462999541175472	-0.43960302466388484	-0.4359432291543438
0.11002841126798182	0.030143504974974762	-0.032326616746168775	1.9782344640683132	-0.08533882413025642	-0.02905749259454897	1.9782344640683132	1.265450152519908
-0.1808006710742969	-0.11908848434634868	-0.09426064416333446	-0.19210784865192757	0.010145437003308274	-0.14654359623972887	-0.19210784865192757	-0.4359432291543438
0.026911459132929805	-0.06438281051159243	-0.0332234359931159	-0.5919077483635509	0.5943468143253018	-0.02006465814384893	-0.5919077483635509	-0.4359432291543438
-0.28827060180640185	-0.1868980754019884	-0.15746385960677026	-0.5538315674386344	-0.0625674043328103	-0.20693880200949652	-0.5538315674386344	-0.4359432291543438
-0.24612096483454704	-0.1678147008084688	-0.14811454770729895	-0.5347934769761761	0.007943365638280511	-0.18171222785212743	-0.5347934769761761	0.13118789807040676
0.9784744444109263	0.3721175776908464	0.2654276247133948	-0.2492221200393023	0.6003277488969821	0.25471839275501706	-0.2492221200393023	-0.4359432291543438
-0.2643831392096972	-0.17646583062419768	-0.1516836045564686	-0.3253744818891353	-0.04365106006406066	-0.19483726261706527	-0.3253744818891353	0.6983190252951573
0.022723663710035598	-0.04377276595059124	-0.009343601178734645	-0.3253744818891353	-0.03280027362769199	0.05071516537090568	-0.3253744818891353	-0.4359432291543438
-0.19810338211737258	-0.14745910124204786	-0.145862350909079	-0.23018402957684406	-0.058992613155817185	-0.1849318432393817	-0.23018402957684406	0.6983190252951573
-0.15629417048864622	-0.05013389081509778	-0.046914893043358434	0.09346350828494622	0.015772952713934765	-0.039642283406529755	0.09346350828494622	-0.4359432291543438
-0.2128524426694	-0.14949466119868995	-0.11761019543744601	-0.5919077483635509	-0.012446184037902423	-0.1199909847282308	-0.5919077483635509	0.13118789807040676
-0.15582526463655422	-0.13092017659433086	-0.12126235192504706	-0.5347934769761761	0.0024381872257111187	-0.15346351640901124	-0.5347934769761761	-0.4359432291543438
-0.1605841230716613	-0.1146356969411941	-0.12102319663587413	-0.15403166772701105	-0.06767637672326295	-0.135569489566427	-0.15403166772701105	-0.4359432291543438
0.025217323171768197	0.1293770528612768	0.037551298130225876	3.177634163203183	-0.03311941440523225	-0.008450822431224607	3.177634163203183	4.668236915868412
-0.21132616783153796	-0.15979968347919055	-0.14827956464329123	-0.6680601102133839	0.021645143020675443	-0.18449987435073595	-0.6680601102133839	-0.4359432291543438
-0.12298422695056137	-0.0898273099696186	-0.0727454234905996	-0.5157553865137179	-0.29940556932670476	-0.11923890196950701	-0.5157553865137179	0.13118789807040676
-0.23799813596921823	-0.16030857346835106	-0.14719270762393472	0.35999677475936176	-0.04140625628983683	-0.19276527261725832	0.35999677475936176	-0.4359432291543438
-0.28808139418187345	-0.18626196291553776	-0.15665249673647197	-0.7061362911383003	-0.045885045506842435	-0.1966877653087317	-0.7061362911383003	-0.4359432291543438
-0.2658752993395003	-0.17888305807271018	-0.1564757931965535	-0.5728696579010926	-0.03560871247004623	-0.203501808530119	-0.5728696579010926	-0.4359432291543438
0.039759357607384804	0.00011899561450389045	0.05090425169132455	-0.2682602105017606	0.0204594122856605	0.044578641751731395	-0.2682602105017606	-0.4359432291543438
-0.23993947144088762	-0.1463140987664367	-0.12227251198868842	3.634548334302181	-0.0466158917030277	-0.17242866113218738	3.634548334302181	1.265450152519908
4.8728413515628	2.3524629705090225	1.5721447220452083	1.0644061218703171	0.21614615476920349	3.2587695500403964	1.0644061218703171	3.53397466141891
-0.1596816337777046	0.60900586764507	0.25625165570293623	1.7117011975938976	-0.2833135093515019	0.7005140051352655	1.7117011975938976	7.503892551992164
0.4446440525666292	0.12886816287211628	0.05003247127215347	-0.5919077483635509	-0.13559906408204733	0.35072057199066836	-0.5919077483635509	0.13118789807040676
-0.08553824295679996	0.19731386641420667	0.19542691459122927	1.7117011975938976	-0.03645566299505691	0.09727911431862395	1.7117011975938976	0.6983190252951573
-0.17816323145965923	-0.13677241146967686	-0.12624735905518436	-0.15403166772701105	-0.014689034502282546	-0.170449173097777	-0.15403166772701105	-0.4359432291543438
-0.25035339385091976	-0.16527025086266617	-0.13667782242521928	-0.687098200675842	0.02568227385655967	-0.12619721356817004	-0.687098200675842	-0.4359432291543438
-0.21617809668378443	-0.13957130641005974	-0.11836778222445944	0.03634923689757147	-0.026660612955012812	-0.1648827111875088	0.03634923689757147	0.6983190252951573
0.05978313043432255	-0.01082213915244736	0.0006409429165581495	-0.2111459391143858	-0.19117113326844387	0.07846813310565008	-0.2111459391143858	-0.4359432291543438
3.088749955409785	4.514354866960216	3.4661292229943674	3.0824437108908915	-0.19995736543617726	3.1560867251277323	3.0824437108908915	-0.4359432291543438
-0.26274588291035106	-0.13969852890734988	-0.11967778248192441	-0.19210784865192757	-0.11855340055275844	-0.15829150563953753	-0.19210784865192757	-0.4359432291543438
-0.20922911665968205	-0.1547107835875853	-0.1307953583697885	-0.6299839292884674	0.10511413380934663	-0.16792247618894485	-0.6299839292884674	0.13118789807040676
-0.1824645851841198	-0.11896126184905856	-0.0939372643358193	0.5123014984590277	-0.03613458025870958	-0.12670343149815788	0.5123014984590277	0.13118789807040676
-0.03806243913010684	-0.04211887348581954	0.023373589213463036	-0.687098200675842	-1.6460569040936792	-0.020777406926210964	-0.687098200675842	-0.4359432291543438
-0.20388400126675607	-0.15852745850628924	-0.1575211688879103	-0.7251743816007586	-0.08625635386568464	-0.20444672835496217	-0.7251743816007586	-0.4359432291543438
-0.16083043699741095	0.03523240486658	0.06002184808714571	2.0734249163806044	-0.03568753381644544	-0.06980311192764248	2.0734249163806044	1.265450152519908
-0.07490116362577733	-0.05153333828528922	-0.06837238076552561	-0.4015268437389683	0.03215327304326403	-0.05381249697700287	-0.4015268437389683	-0.4359432291543438
0.14105980866370962	0.8035290660016801	0.3029319848328469	0.39807295568427825	-0.01676475751030052	1.0147872587848177	0.39807295568427825	0.6983190252951573
-0.22616233902031277	-0.15153022115533205	-0.1276857161652927	0.2648063224470705	-0.03772922563636927	-0.17310596083390759	0.2648063224470705	-0.4359432291543438
-0.2758910172301181	-0.17303082319736415	-0.14443818955804874	-0.38248875327651005	-0.00771580851302798	-0.19959464812994857	-0.38248875327651005	-0.4359432291543438
-0.2576337100840705	-0.15534689607403598	-0.1284791401314877	0.683644312621152	-0.03516443491394415	-0.1826819958533251	0.683644312621152	1.8325812797446586
-0.15196542909617577	-0.12684905668104668	-0.10323241784359741	-0.687098200675842	0.3963642869695655	-0.16540658783738676	-0.687098200675842	-0.4359432291543438
-0.16746153354504797	-0.12099682180570065	-0.10818472675850432	-0.1730697581894693	-0.053225283390268295	-0.13474197708807292	-0.1730697581894693	-0.4359432291543438
-0.04342865845038411	-0.04809833085845569	-0.03703542960053723	0.20769205105969574	0.04709130101655175	-0.00866083016192032	0.20769205105969574	-0.4359432291543438
-0.2500506616516744	-0.1744302706675556	-0.15665249673647197	-0.7251743816007586	-0.10093682963253636	-0.20444672835496217	-0.7251743816007586	-0.4359432291543438
-0.21602692614759794	-0.13079295409704073	-0.10062380437195982	0.07442541782248797	-0.08458811798308787	-0.15801096038716503	0.07442541782248797	-0.4359432291543438
-0.2007936100661263	-0.1418613113612821	-0.13255134476198568	0.35999677475936176	-0.02933840756623839	-0.17641464450029823	0.35999677475936176	4.101105788643661
-0.2506182845252594	-0.1624713559222833	-0.14023299615840834	-0.2492221200393023	-0.01897083993428096	-0.16628476165810016	-0.2492221200393023	-0.4359432291543438
-0.15777140020313155	-0.10941957455229874	-0.09261343149951773	-0.6490220197509255	-0.5205537619683812	-0.12497779964891927	-0.6490220197509255	0.13118789807040676
0.4867578431155826	0.4100298818833054	0.2970956067257122	0.9121013981706511	-0.12404189660650182	0.42052401670606926	0.9121013981706511	0.13118789807040676
-0.12661284811511103	-0.08588341255362454	-0.07154871526526241	0.37903486522182	-0.026555752413821014	-0.13055149780037795	0.37903486522182	0.6983190252951573
-0.149297601590326	-0.1330829590482631	-0.11084896919437177	-0.7061362911383003	-0.4251306694838449	-0.07561477325695631	-0.7061362911383003	-0.4359432291543438
-0.28494595354683216	-0.18664363040740814	-0.16076417733319281	-0.5157553865137179	-0.04532041182350199	-0.2142945402250997	-0.5157553865137179	-0.4359432291543438
-0.28244882874399097	-0.17837416808354964	-0.14855305750819625	-0.5347934769761761	-0.06668238617654902	-0.18242634909903332	-0.5347934769761761	0.13118789807040676
-0.2376890968491553	-0.16806914580304905	-0.15420572114379796	-0.6680601102133839	-0.05616137854363864	-0.198378782311076	-0.6680601102133839	-0.4359432291543438
