PCA1	PCA2
-0.05994343987774847	1.094827749437803
-0.5870062636829405	-1.0123409936549232
-0.3202259214278662	0.010150032082875696
-0.30997197818234157	0.035159259223239384
0.0030901931129990066	1.1842317478850932
-0.36054694345740906	-0.8884155100735425
0.8076621619919798	2.743685324983775
2.9760868678236934	10.192844486080105
-0.32729300579285514	-0.46391135365017483
4.682755622706256	3.2059186802083954
-0.1911161054835214	0.8913283707552746
0.09480286303155176	1.2680784532869027
-0.5347746013366134	-0.7290594611635732
0.45374683400635996	3.054671353677364
-0.4952708573244023	-0.7604028147667683
0.19338744655777754	0.7006437183150052
-0.3344801332032466	-1.0427995344613383
-0.4999201179318671	-0.630297367628688
-0.5888579268642916	-0.8904469640998497
0.2765610556594292	0.6263222749292844
0.35585139271645844	0.07576008127042168
-0.6263606941394582	-0.9839767565219918
-0.6157087944550144	-1.0105792750504394
-0.6240042034770491	-0.9832326453788962
1.029350139669661	1.0204671767207272
-0.404489734469161	-0.34621851699358375
-0.47094234024168014	-0.6646006233438002
-0.5793879616921659	-0.9324949413941638
0.13464485555260258	2.0549646155450483
-0.31129017122394037	-0.895382639606158
-0.6121307252016087	-0.9835362196006483
-0.3530083121847787	-0.762672651509092
-0.23720886260708274	-0.2601039672487288
-0.37326407901158487	-0.39713327958564937
-0.3808194546382608	-0.9468649889329904
0.060013951267053965	-0.27421990432211374
1.0981339172599	4.465958323774733
-0.5982269868550996	-0.9441767336624123
-0.25105965204112396	-0.744517168141073
-0.5846528484295856	-0.8882171048603074
-0.33677420404327785	-0.4857911283199353
-0.5525098615049752	-0.7632952424303395
-0.43486941200475293	-0.6389094978044638
0.7860517872216302	5.266731991359551
-0.35268947638398546	0.14753840863493506
-0.603997994262282	-0.8856523215566188
-0.5762925911104609	-0.9373471345640139
4.791909915851287	0.4950250691610485
-0.49998115395914483	-0.9679007876838017
-0.4587213513821534	-0.2360676338437877
-0.21697790764962738	0.4412885689827826
-0.3348312334121761	0.06781146610235796
0.34923571443528967	3.3893191158699545
-0.5703014325559072	-0.879449251914769
-0.020693981926624316	1.2397812838784983
-0.3676528477764732	0.021461178774640457
-0.5842206947411781	-1.0126773700963259
2.544122856217069	1.2475820667131279
0.4540683901240868	0.5520142586882579
-0.6190372685658415	-0.9616853251994789
-0.494449068894542	-0.9274035333545214
-0.21199605209814293	-0.1304359178571243
-0.5718338467482496	-0.9241746627647562
-0.18687034252946794	0.38982584143039667
-0.5368120874159951	-0.8857461205162067
-0.007603896448380532	-1.007428813206293
-0.30836535003239435	-0.04871741784313878
1.577773381137476	3.210943269508277
-0.474929215542259	-0.7367534016152382
-0.028740926519430283	0.6870130183731988
0.41078058520325295	0.9352482311120597
-0.46587209816070296	-0.5887086899057875
-0.3611438022050988	-0.7380940101478035
-0.32235103034982415	0.09024413459160714
1.429221522930372	3.689456767134465
3.1804313362363414	16.0213778587894
-0.4468821933641367	-0.48949562269593655
0.7210373512926942	2.387968497562361
-0.53302706747006	-0.7850361157409003
-0.3591600984610199	-1.028202132848359
-0.6348852733325552	-0.9762667440030951
-0.5860032247650907	-0.9429545864990564
-0.07923321970803879	-0.7732973175432222
-0.5440837720275448	-1.0084860911798288
-0.2537641943132638	0.5213413959484164
-0.5423488928264769	-0.8964957848222703
2.088088127514795	0.5202797108678615
-0.3735612537368226	0.049604922667193865
-0.212936253288475	0.2674774866322922
0.24770097533847457	0.6848523762766084
-0.3479998556203019	-0.1067369998807253
-0.18313398752266108	1.0216059976481138
0.15159768015398226	-0.7318855600767948
-0.309855217856409	-0.39606971507389144
0.27279167373627894	2.2693773852261323
-0.614039439459002	-1.0102979859247507
-0.3631916446361114	0.19321499500313652
1.192071588359187	3.2036758467967434
-0.018719208137998246	1.3588713635195766
-0.576424457370748	-0.8207025138590802
1.1618140202134384	-1.5625238711039167
-0.19254268099195304	-0.9053060292602876
-0.5939585301568302	-0.9981567974804554
-0.08880807103691671	0.34793382687973495
-0.37917577076811504	0.17741456078038548
0.4520246751948005	3.0625970869557864
0.6125095301239823	1.5147082746367457
-0.3882220265481196	-0.3391708947731572
4.547746952129456	-0.2952557338878883
3.0518958733043933	-0.22312951260549907
-0.175447121396134	0.46922764463858535
-0.3076178061834623	-0.7299579861469311
-0.14510551017173381	-0.49947697239256456
-0.31260934635645876	-1.042246478275983
-0.3064122926841472	-0.18694279792969615
-0.4540632719597961	-0.5271704946819908
-0.40678930953753056	-0.27165887706922803
-0.3927965698992229	-0.5596457753178735
