user_name	game_id	media_viewers	frequencia	relevancia
abstehh	27471	181.5	4	14520
maxggstwo	27471	237.67	3	14260
remilianephys	27471	177.5	4	14200
ImNauwt	27471	231.67	3	13900
blob	27471	220.67	3	13240
luvfourrent	27471	617.0	1	12340
nontopics_	27471	607.0	1	12140
EironasPremium	27471	589.0	1	11780
Gamin4Hope	27471	576.0	1	11520
quoiuyaz	27471	573.0	1	11460
fattymcdaddyog	27471	190.33	3	11420
Swag_Dracula	27471	188.67	3	11320
Linahun	27471	188.33	3	11300
ESAMarathon	27471	187.67	3	11260
zestybeans	27471	182.67	3	10960
MandaLin	27471	179.0	3	10740
zoolon888	27471	176.67	3	10600
hypeschool	27471	496.0	1	9920
Maur0cpvp	27471	495.0	1	9900
ActualShoebill	27471	494.0	1	9880
TheMewDew	27471	232.5	2	9300
drip120	27471	461.0	1	9220
fyroah	27471	230.0	2	9200
Jettism	27471	418.0	1	8360
Starpuff_1300	27471	406.0	1	8120
MisterWiggly	27471	201.5	2	8060
yklaurx	27471	400.0	1	8000
grammacrackers	27471	392.0	1	7840
ChrixPlayz_	27471	192.5	2	7700
FooYa	27471	379.0	1	7580
Sir_Nipplington	27471	189.0	2	7560
jrnpi82	27471	178.5	2	7140
oolivia_	27471	178.5	2	7140
AiroKun	27471	319.0	1	6380
zvxr1	27471	277.0	1	5540
AquacordeMC	27471	258.0	1	5160
AweTrinity	27471	240.0	1	4800
LisasChillin	27471	226.0	1	4520
Fenniq	27471	215.0	1	4300
bluelivetm	27471	209.0	1	4180
puqitv	27471	205.0	1	4100
poisonqueen87	27471	201.0	1	4020
yecnalc	27471	196.0	1	3920
ndree78	27471	188.0	1	3760
Daiazal	27471	187.0	1	3740
RyeWhiskyBravo	27471	180.0	1	3600
Lefti_leftthegalaxy	27471	169.0	1	3380
nojnm73	27471	167.0	1	3340
Falcuno	27471	74.0	1	1480
Caedrel	21779	45875.62	149	136709348
Jynxzi	21779	46993.96	107	100567074
Dantes	21779	11521.99	259	59683908
loltyler1	21779	8568.17	144	24676330
Rekkles	21779	2844.79	257	14622221
Thebausffs	21779	10259.55	71	14568561
LCK	21779	12747.76	54	13767581
LCS	21779	13295.56	43	11434182
mooda	21779	5152.17	107	11025644
agurin	21779	1762.63	293	10329012
LEC	21779	9654.43	42	8109721
Doublelift	21779	4340.18	90	7812324
humzh	21779	2549.73	152	7751179
Jankos	21779	1982.04	160	6342528
lol_nemesis	21779	2592.26	121	6273269
Sheiden	21779	1129.55	262	5918842
velja_lol	21779	1635.86	174	5692793
Drututt	21779	3122.16	90	5619888
NACL	21779	4307.25	65	5599425
Pobelter	21779	2316.29	118	5466444
Spear_Shot	21779	1109.38	244	5413774
RaiderGO	21779	1283.39	172	4414862
Fairlight_Excalibur	21779	1054.42	187	3943531
Alois_NL	21779	3985.36	44	3507117
NattyNattLoL	21779	1739.76	100	3479520
lplenglish	21779	3357.72	47	3156257
Broxah	21779	2106.85	68	2865316
sneakylol	21779	2091.38	60	2509656
Sanchovies	21779	833.6	144	2400768
Tenshi	21779	2190.3	50	2190300
Nickich	21779	755.96	137	2071330
crownie_lol	21779	719.35	136	1956632
Caedrel247	21779	2352.85	41	1929337
Viper	21779	893.03	105	1875363
Rush	21779	1149.79	70	1609706
BROHAN	21779	512.06	155	1587386
TFBlade	21779	827.95	91	1506869
quante	21779	418.5	180	1506600
KeshaEuw	21779	1469.78	51	1499176
Phantasm__	21779	805.26	93	1497784
Dyrus	21779	728.08	98	1427037
PinkWardlol	21779	790.01	87	1374617
IWDominate	21779	4572.27	15	1371681
AutolykusLoL	21779	356.3	185	1318310
SirhcEz	21779	543.91	121	1316262
Trick2g	21779	520.17	118	1227601
Greekgodx	21779	978.41	61	1193660
NoArmWhatley	21779	819.83	70	1147762
DesperateNasus	21779	359.49	154	1107229
Busiolol	21779	1442.95	37	1067783
HutchMF	21779	5322.1	10	1064420
LolElekktro	21779	343.05	153	1049733
midbeast	21779	780.19	67	1045455
Wingsofdeath	21779	537.9	96	1032768
KarasMai	21779	443.03	113	1001248
Gosu	21779	878.84	56	984301
Quantum	21779	559.62	87	973739
J0J0C69	21779	435.11	110	957242
LLTrigger	21779	557.61	84	936785
LoLEsportsHub	21779	1073.19	42	901480
dunlol	21779	401.17	109	874551
detderT	21779	1026.45	38	780102
paulbelter	21779	387.97	98	760421
lckclchallengersleague	21779	606.93	58	704039
irelina_	21779	2591.0	13	673660
HamuchiVT	21779	481.41	69	664346
Meteos	21779	1172.43	28	656561
RATIRL	21779	2518.0	13	654680
PekinWoof	21779	545.98	53	578739
Cowsep	21779	671.33	43	577344
meilylol	21779	620.22	45	558198
ScrubNoob	21779	399.13	68	542817
Lourlo	21779	1104.52	23	508079
xFSN_Saber	21779	497.22	51	507164
emiliacosplay	21779	289.78	83	481035
huncho	21779	328.46	72	472982
gamergirl	21779	525.24	45	472716
6pek	21779	458.0	46	421360
stunt	21779	442.39	46	406999
KayPea	21779	519.23	39	404999
tlives_tv	21779	1550.62	13	403161
FooYa	21779	388.67	51	396443
Jayden	21779	391.86	50	391860
alexkadison	21779	273.0	71	387660
MaryMaybe	21779	1290.67	15	387201
triplelift	21779	446.57	42	375119
Bluwunk	21779	386.45	47	363263
Dzukill	21779	519.27	33	342718
luxx	21779	337.9	50	337900
MonsterSSS_lol	21779	503.67	33	332422
NiteNightKid	21779	866.68	19	329338
YamatoCannon	21779	629.04	24	301939
Azzapp	21779	531.07	28	297399
Karhus	21779	308.6	48	296256
Elite500	21779	457.0	31	283340
Sinerias	21779	381.76	37	282502
Aphromoo	21779	392.31	32	251078
jasontheween	21779	11398.0	1	227960
europeancircuit	21779	202.77	56	227102
dorozea	21779	1257.33	9	226319
katiewon	21779	621.5	18	223740
forsekyn	21779	264.62	42	222281
Tubbo	21779	1371.62	8	219459
zven_lol1	21779	332.0	32	212480
war_hamster6	21779	454.41	22	199940
NickiTaylor	21779	224.47	43	193044
Gryffinn	21779	281.41	32	180102
kiittwy	21779	354.42	24	170122
blv_dino	21779	314.12	26	163342
QuickshotOfficial	21779	739.09	11	162600
aircool	21779	429.06	18	154462
headshotsecto	21779	1021.43	7	143000
SloppyWalrusX	21779	351.2	20	140480
Elosanta	21779	523.0	13	135980
shending_help	21779	1103.33	6	132400
Vakin	21779	437.07	15	131121
Luxthos	21779	272.57	23	125382
Allyooops	21779	205.7	30	123420
thewolfyytv	21779	638.78	9	114980
PlayitShady	21779	405.43	14	113520
KireiLoL	21779	306.0	18	110160
perryjg	21779	272.85	20	109140
akaNemsko	21779	1307.5	4	104600
takazenith	21779	370.5	14	103740
gigi	21779	574.67	9	103441
Naayil	21779	623.38	8	99741
Yozu	21779	479.6	10	95920
byz4lec	21779	654.43	7	91620
sunnys	21779	761.83	6	91420
NoctyraTV	21779	566.88	8	90701
angelxoxo	21779	292.47	15	87741
빛베리	21779	1066.5	4	85320
Katie	21779	248.71	17	84561
eavlol	21779	277.2	15	83160
Pun1shers_TV	21779	365.09	11	80320
Hien	21779	256.67	15	77001
Majski227	21779	639.67	6	76760
tsigas	21779	342.18	11	75280
IceyConcept	21779	293.33	12	70399
lol_kovi	21779	313.55	11	68981
Carolinestormi	21779	343.6	10	68720
Davemon	21779	380.11	9	68420
Eastahh	21779	541.67	6	65000
blueotterleague	21779	388.0	8	62080
Valarman	21779	618.8	5	61880
BZ_EUW	21779	426.71	7	59739
solarbacca	21779	1430.0	2	57200
WandaWillow	21779	203.93	14	57100
D1OK_TV	21779	199.57	14	55880
ShokLoL	21779	183.73	15	55119
basiil	21779	540.2	5	54020
v6nas	21779	202.08	13	52541
antonychenn	21779	233.82	11	51440
Rawmantikos	21779	365.57	7	51180
Vulcan_LoL	21779	362.0	7	50680
ipav999	21779	207.08	12	49699
mookie	21779	206.75	12	49620
cblol_english	21779	334.29	7	46801
JonSandman	21779	315.57	7	44180
guidalee	21779	191.09	11	42040
kovexis	21779	366.4	5	36640
Nymaera	21779	261.0	7	36540
Triumphant	21779	223.5	8	35760
Charlyne	21779	587.33	3	35240
LoLPacificEN	21779	317.2	5	31720
solarbacca247	21779	386.0	4	30880
NLCLoL	21779	666.5	2	26660
antunya	21779	443.0	3	26580
seanic	21779	220.33	6	26440
lolyoung	21779	609.0	2	24360
daawk1	21779	1179.0	1	23580
Denathor_lol	21779	294.5	4	23560
Plumy_	21779	217.4	5	21740
ewc2026forlck	21779	529.5	2	21180
C0NEXI0N	21779	451.0	2	18040
SkillSpecs	21779	438.5	2	17540
cloverinari	21779	218.5	4	17480
VediusOfficial	21779	431.0	2	17240
DumbsYT	21779	816.0	1	16320
Boosfer	21779	383.0	2	15320
piantalol	21779	189.5	4	15160
SoloRenektonOnly	21779	369.0	2	14760
sargetwo	21779	239.0	3	14340
Reptile9LoL	21779	334.5	2	13380
MinnowMao	21779	327.0	2	13080
Kadeem718	21779	320.0	2	12800
Birdyovo	21779	210.33	3	12620
EragonUK	21779	206.33	3	12380
Skid019	21779	299.5	2	11980
BARDINETTE	21779	198.0	3	11880
jillyfish	21779	188.0	3	11280
SpinusTV	21779	546.0	1	10920
milicalol	21779	271.0	2	10840
Angormus	21779	229.5	2	9180
elfyou	21779	443.0	1	8860
foggedftw2	21779	425.0	1	8500
SonaStargazer	21779	414.0	1	8280
KingSobe	21779	412.0	1	8240
quacklylol	21779	205.0	2	8200
ARiS_ZBB	21779	406.0	1	8120
Peng04	21779	399.0	1	7980
Odysseus131	21779	397.0	1	7940
HungryPandaLOL	21779	177.5	2	7100
GeneralSniper	21779	313.0	1	6260
ddomukja	21779	302.0	1	6040
PartyPandaTV	21779	285.0	1	5700
PsychopathicTop	21779	260.0	1	5200
TyG_	21779	259.0	1	5180
wunonn	21779	239.0	1	4780
idkdremo	21779	212.0	1	4240
TeamAmerica	21779	204.0	1	4080
metaphorvariety	21779	194.0	1	3880
Metaphor	21779	184.0	1	3680
AXOLOTL	21779	166.0	1	3320
